age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
45,admin,divorced,secondary,false,397,true,true,cellular,22,may,582,1,true
37,management,married,tertiary,false,3723,false,false,cellular,22,may,354,1,true
32,technician,single,tertiary,false,1625,false,false,cellular,22,may,796,1,true
59,admin,married,secondary,false,106,false,false,cellular,22,may,186,1,true
55,management,married,unknown,false,1504,true,false,cellular,22,may,338,2,true
29,management,single,tertiary,false,265,false,false,cellular,22,may,491,1,true
37,services,married,secondary,false,1543,true,false,cellular,22,may,298,1,true
59,management,married,tertiary,false,2239,false,false,cellular,22,may,431,1,true
27,technician,divorced,secondary,false,1977,true,false,cellular,22,may,449,1,true
39,management,single,tertiary,false,0,true,false,cellular,22,may,271,1,true
43,services,married,secondary,false,2145,false,false,cellular,22,may,271,1,true
39,technician,married,secondary,false,116,false,false,cellular,22,may,554,2,true
26,student,single,secondary,false,620,false,false,cellular,22,may,223,1,true
39,management,single,tertiary,false,307,false,false,cellular,22,may,182,2,true
43,management,divorced,unknown,false,7702,false,false,cellular,22,may,460,1,true
27,student,single,tertiary,false,3733,true,false,cellular,22,may,198,1,true
32,services,single,secondary,false,3993,false,false,cellular,22,may,148,2,true
29,management,single,tertiary,false,428,false,false,cellular,22,may,293,2,true
42,management,married,primary,false,5310,true,false,cellular,22,may,545,2,true
53,blue-collar,married,unknown,false,2509,false,false,telephone,22,may,231,2,true
36,management,married,tertiary,false,255,false,false,cellular,22,may,970,2,true
27,management,single,tertiary,false,616,true,false,cellular,22,may,685,1,true
43,admin,single,secondary,false,733,true,false,cellular,25,may,282,1,true
28,self-employed,single,tertiary,false,2503,false,false,cellular,25,may,426,1,true
60,retired,divorced,tertiary,false,439,false,true,cellular,25,may,464,1,true
29,technician,single,secondary,false,590,false,false,cellular,25,may,124,1,true
35,technician,single,secondary,false,204,true,false,cellular,25,may,236,1,true
26,blue-collar,single,tertiary,false,567,false,false,cellular,25,may,421,1,true
26,student,single,unknown,false,689,false,false,cellular,25,may,678,2,true
28,unemployed,married,tertiary,false,482,false,false,cellular,25,may,119,1,true
26,student,single,tertiary,false,5169,true,false,cellular,25,may,397,1,true
36,management,single,tertiary,false,1379,false,false,cellular,25,may,189,1,true
28,technician,single,tertiary,false,386,false,false,cellular,25,may,867,1,true
28,technician,single,tertiary,false,0,true,false,cellular,25,may,269,1,true
28,management,single,tertiary,false,957,false,false,cellular,25,may,915,2,true
40,technician,married,secondary,false,312,false,false,cellular,25,may,612,7,true
24,blue-collar,single,secondary,false,167,false,true,cellular,25,may,288,1,true
56,retired,divorced,tertiary,false,13094,false,false,cellular,25,may,1064,1,true
34,management,single,tertiary,false,5086,false,false,cellular,25,may,213,4,true
28,admin,single,secondary,false,707,true,false,cellular,25,may,226,1,true
37,services,married,secondary,false,466,true,true,cellular,25,may,377,1,true
32,services,single,secondary,false,152,true,false,cellular,25,may,158,2,true
43,technician,divorced,secondary,false,1612,false,false,cellular,25,may,262,2,true
36,technician,married,tertiary,false,911,true,true,cellular,25,may,117,2,true
29,admin,married,tertiary,false,238,false,false,cellular,25,may,344,2,true
54,unemployed,married,secondary,false,1561,false,false,cellular,25,may,352,3,true
39,services,married,secondary,false,1179,false,false,cellular,25,may,284,1,true
35,technician,single,secondary,false,27,true,false,cellular,25,may,214,1,true
29,technician,single,secondary,false,6,false,false,cellular,25,may,315,1,true
32,technician,single,tertiary,false,654,true,false,cellular,25,may,615,4,true
27,student,single,secondary,false,253,false,false,cellular,25,may,242,2,true
32,technician,single,tertiary,false,705,true,false,cellular,25,may,414,2,true
33,technician,single,tertiary,false,109,true,true,cellular,25,may,601,2,true
24,student,single,secondary,false,23878,false,false,cellular,26,may,133,1,true
58,technician,married,secondary,false,3399,false,false,cellular,26,may,1078,1,true
43,management,married,tertiary,false,79,false,false,cellular,26,may,640,1,true
26,management,married,tertiary,false,243,false,false,cellular,26,may,482,1,true
31,technician,single,secondary,false,138,false,false,cellular,26,may,91,1,true
25,management,single,tertiary,false,1317,false,false,cellular,26,may,176,1,true
58,retired,married,secondary,false,2714,false,false,cellular,26,may,165,1,true
34,technician,married,tertiary,false,23076,false,false,cellular,26,may,243,2,true
48,management,divorced,tertiary,false,17964,true,false,cellular,26,may,208,2,true
60,retired,married,tertiary,false,846,false,false,telephone,26,may,1346,1,true
21,technician,single,unknown,false,360,false,false,cellular,26,may,131,2,true
25,student,single,tertiary,false,326,false,false,cellular,26,may,390,1,true
26,student,single,secondary,false,100,false,false,cellular,26,may,445,1,true
38,management,married,unknown,false,3576,false,false,cellular,26,may,579,1,true
25,student,single,secondary,false,304,false,false,cellular,26,may,226,2,true
26,student,single,tertiary,false,39,false,false,cellular,26,may,396,3,true
25,student,single,unknown,false,3,false,false,cellular,26,may,170,1,true
32,management,single,tertiary,false,312,false,false,cellular,26,may,208,2,true
25,admin,married,tertiary,false,906,false,false,cellular,26,may,253,1,true
21,admin,single,secondary,false,524,false,false,cellular,26,may,185,1,true
41,self-employed,single,tertiary,false,1081,false,false,cellular,27,may,229,3,true
30,admin,single,secondary,false,983,true,false,cellular,27,may,189,2,true
47,admin,divorced,secondary,false,2232,false,false,cellular,27,may,439,1,true
37,admin,married,secondary,false,1967,false,false,cellular,27,may,242,1,true
34,admin,married,secondary,false,1406,true,false,cellular,27,may,145,1,true
28,admin,single,secondary,false,157,false,false,cellular,27,may,155,3,true
24,admin,single,tertiary,false,0,true,false,cellular,27,may,122,2,true
26,admin,single,secondary,false,2509,false,false,cellular,27,may,776,3,true
32,blue-collar,married,secondary,false,10287,true,false,cellular,27,may,281,4,true
30,management,single,tertiary,false,5359,false,false,cellular,27,may,119,1,true
54,self-employed,single,tertiary,false,384,false,true,cellular,27,may,200,1,true
35,technician,married,secondary,false,1368,false,false,cellular,27,may,329,1,true
54,retired,divorced,tertiary,false,3076,false,false,cellular,27,may,367,2,true
44,management,married,tertiary,false,7818,false,false,cellular,27,may,412,1,true
56,admin,single,secondary,false,4118,false,false,telephone,27,may,165,1,true
25,admin,single,tertiary,false,760,true,false,cellular,27,may,223,3,true
25,student,single,unknown,false,277,false,false,cellular,27,may,311,2,true
43,admin,married,secondary,false,132,false,false,cellular,27,may,187,2,true
50,management,married,tertiary,false,253,false,false,cellular,28,may,513,9,true
25,technician,single,secondary,false,7103,true,false,cellular,28,may,188,3,true
55,admin,married,secondary,false,602,false,false,cellular,1,jun,324,3,true
57,management,married,tertiary,false,473,false,false,cellular,1,jun,295,1,true
48,management,married,tertiary,false,1167,true,true,cellular,1,jun,264,1,true
25,unemployed,single,tertiary,false,343,false,false,cellular,1,jun,377,1,true
49,management,married,tertiary,false,1808,true,false,cellular,1,jun,205,1,true
25,technician,single,secondary,false,1199,false,false,cellular,1,jun,287,1,true
38,housemaid,divorced,secondary,false,70,false,false,cellular,1,jun,263,1,true
45,blue-collar,married,secondary,false,1723,false,false,cellular,1,jun,166,2,true
33,management,married,tertiary,false,1323,false,false,cellular,1,jun,327,1,true
45,admin,married,tertiary,false,2552,false,false,cellular,1,jun,69,1,true
46,technician,single,secondary,false,5862,false,false,cellular,1,jun,84,1,true
26,management,single,secondary,false,2613,false,false,cellular,1,jun,326,1,true
49,admin,married,secondary,false,0,false,false,cellular,1,jun,1460,1,true
25,technician,single,secondary,false,938,false,false,cellular,1,jun,1048,1,true
53,technician,married,secondary,false,284,false,false,cellular,1,jun,781,1,true
43,management,married,tertiary,false,1059,false,true,cellular,1,jun,335,2,true
49,technician,married,secondary,false,1684,false,true,cellular,1,jun,412,2,true
54,management,married,tertiary,false,534,false,false,cellular,1,jun,177,2,true
47,technician,married,secondary,false,293,false,false,cellular,1,jun,251,1,true
34,blue-collar,married,secondary,false,262,false,false,cellular,1,jun,339,1,true
54,services,divorced,secondary,false,0,false,false,cellular,1,jun,174,1,true
43,management,divorced,tertiary,false,2367,false,false,cellular,1,jun,114,1,true
23,services,single,secondary,false,31,false,false,cellular,1,jun,192,1,true
48,management,married,tertiary,false,3842,false,false,cellular,1,jun,215,2,true
30,self-employed,single,tertiary,false,3343,false,false,cellular,1,jun,235,1,true
38,technician,single,tertiary,false,25,true,false,cellular,1,jun,232,2,true
38,unemployed,single,secondary,false,804,false,false,cellular,1,jun,1087,1,true
34,student,single,unknown,false,1011,false,false,cellular,1,jun,253,1,true
52,admin,single,secondary,false,-528,true,true,cellular,1,jun,1144,2,true
27,management,single,tertiary,false,1840,false,false,cellular,1,jun,220,1,true
40,blue-collar,married,secondary,false,1451,false,false,cellular,1,jun,314,1,true
47,management,married,tertiary,false,2351,false,false,cellular,2,jun,163,2,true
54,unemployed,divorced,secondary,false,1664,false,false,cellular,2,jun,257,3,true
26,management,single,tertiary,false,1623,false,false,cellular,2,jun,479,1,true
37,admin,married,secondary,false,597,false,false,cellular,2,jun,395,1,true
37,admin,married,secondary,false,0,true,false,cellular,2,jun,107,1,true
34,management,married,tertiary,false,611,false,false,cellular,2,jun,350,1,true
53,management,married,unknown,false,2240,true,false,cellular,2,jun,282,2,true
26,admin,single,tertiary,false,313,false,true,cellular,2,jun,199,1,true
44,management,married,tertiary,false,1954,false,false,cellular,2,jun,294,1,true
29,management,single,tertiary,false,307,true,false,cellular,2,jun,690,1,true
26,technician,married,secondary,false,915,false,false,cellular,2,jun,384,1,true
40,unemployed,single,tertiary,false,7968,false,false,cellular,2,jun,596,1,true
47,management,married,tertiary,false,1147,false,false,cellular,2,jun,654,1,true
43,blue-collar,married,secondary,false,2160,false,false,cellular,2,jun,169,1,true
52,technician,divorced,secondary,false,1005,true,false,cellular,2,jun,195,1,true
38,admin,married,tertiary,false,1988,false,false,cellular,2,jun,103,1,true
33,services,divorced,secondary,false,1117,false,false,cellular,2,jun,417,1,true
50,technician,married,secondary,false,3370,false,false,cellular,2,jun,160,2,true
53,admin,married,secondary,false,109,false,false,telephone,2,jun,270,1,true
57,technician,married,primary,false,3376,true,false,telephone,2,jun,421,2,true
39,technician,married,secondary,false,1587,true,false,cellular,2,jun,171,3,true
42,services,married,secondary,false,1376,true,false,cellular,2,jun,271,2,true
49,technician,married,tertiary,false,523,true,false,cellular,2,jun,712,1,true
27,technician,single,tertiary,false,15161,false,false,cellular,2,jun,74,1,true
32,admin,married,tertiary,false,653,false,false,cellular,2,jun,84,1,true
38,technician,married,secondary,false,5115,true,false,cellular,2,jun,318,1,true
31,student,single,tertiary,false,64,false,false,cellular,2,jun,261,2,true
29,technician,single,secondary,false,1165,false,false,cellular,2,jun,245,1,true
49,services,married,secondary,false,7019,true,false,cellular,2,jun,263,1,true
46,blue-collar,married,secondary,false,1568,true,false,cellular,2,jun,310,1,true
57,blue-collar,married,primary,false,3109,false,false,cellular,2,jun,482,2,true
28,technician,single,tertiary,false,4987,false,false,cellular,2,jun,924,2,true
37,entrepreneur,married,tertiary,false,189,false,false,cellular,2,jun,253,2,true
38,blue-collar,married,secondary,false,2467,false,false,cellular,2,jun,192,1,true
49,management,married,tertiary,false,5887,false,false,cellular,2,jun,181,3,true
35,technician,married,tertiary,false,1354,false,false,cellular,2,jun,250,2,true
54,management,married,primary,false,2587,false,false,cellular,2,jun,236,2,true
29,technician,married,secondary,false,23,true,false,cellular,2,jun,163,1,true
52,technician,married,secondary,false,0,false,false,cellular,2,jun,541,3,true
34,unemployed,married,secondary,false,978,false,false,cellular,3,jun,262,2,true
60,technician,married,secondary,false,294,false,false,telephone,3,jun,206,4,true
32,self-employed,married,secondary,false,409,false,false,cellular,3,jun,115,2,true
